State,Condition,Measure ID,Measure Name,Score,Footnote,Start Date,End Date
CT,Emergency Department,OP_22,Percentage of patients who left the emergency department before being seen Lower percentages are better,2,"25, 26",1/1/2021,12/31/2021
CT,Emergency Department,OP_23,Percentage of patients who came to the emergency department with stroke symptoms who received brain scan results within 45 minutes of arrival Higher percentages are better,72,25,7/1/2021,6/30/2022
CT,Colonoscopy care,OP_29,Percentage of patients receiving appropriate recommendation for follow-up screening colonoscopy Higher percentages are better,93,"25, 26",1/1/2021,12/31/2021
CT,Cataract surgery outcome,OP_31,Percentage of patients who had cataract surgery and had improvement in visual function within 90 days following the surgery Higher percentages are better,Not Available,5,1/1/2021,12/31/2021
CT,Heart Attack or Chest Pain,OP_3b,Average (median) number of minutes before outpatients with chest pain or possible heart attack who needed specialized care were transferred to another hospital A lower number of minutes is better,65,26,7/1/2021,6/30/2022
CT,Sepsis Care,SEP_1,Percentage of patients who received appropriate care for severe sepsis and septic shock. Higher percentages are better,54,"25, 26",7/1/2021,6/30/2022
CT,Sepsis Care,SEP_SH_3HR,Septic Shock 3-Hour Bundle,65,"25, 26",7/1/2021,6/30/2022
CT,Sepsis Care,SEP_SH_6HR,Septic Shock 6-Hour Bundle,80,"25, 26",7/1/2021,6/30/2022
CT,Sepsis Care,SEV_SEP_3HR,Severe Sepsis 3-Hour Bundle,75,"25, 26",7/1/2021,6/30/2022
CT,Sepsis Care,SEV_SEP_6HR,Severe Sepsis 6-Hour Bundle,88,"25, 26",7/1/2021,6/30/2022
DC,Healthcare Personnel Vaccination,HCP_COVID_19,Percentage of healthcare personnel who completed COVID-19 primary vaccination series,98.7,,4/1/2022,6/30/2022
DC,Healthcare Personnel Vaccination,IMM_3,Healthcare workers given influenza vaccination Higher percentages are better,93,,10/1/2021,3/31/2022
DC,Emergency Department,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,309,"25, 26",7/1/2021,6/30/2022
DC,Emergency Department,OP_18b_HIGH_MIN,Average time patients spent in the emergency department before being sent home A lower number of minutes is better (high),310,"25, 26",7/1/2021,6/30/2022
DC,Emergency Department,OP_18b_LOW_MIN,Average time patients spent in the emergency department before being sent home A lower number of minutes is better (low),Not Available,"25, 26",7/1/2021,6/30/2022
DC,Emergency Department,OP_18b_MEDIUM_MIN,Average time patients spent in the emergency department before being sent home A lower number of minutes is better (moderate),334,"25, 26",7/1/2021,6/30/2022
DC,Emergency Department,OP_18b_VERY_HIGH_MIN,Average time patients spent in the emergency department before being sent home A lower number of minutes is better (high),278,"25, 26",7/1/2021,6/30/2022
DC,Emergency Department,OP_18c,Average (median) time patients spent in the emergency department before leaving from the visit- Psychiatric/Mental Health Patients.  A lower number of minutes is better,357,25,7/1/2021,6/30/2022
DC,Emergency Department,OP_18c_HIGH_MIN,Average time patients spent in the emergency department before leaving from the visit - Psychiatric/Mental Health Patients.  A lower number of minutes is better (high),391,25,7/1/2021,6/30/2022
DC,Emergency Department,OP_18c_LOW_MIN,Average time patients spent in the emergency department before leaving from the visit - Psychiatric/Mental Health Patients.  A lower number of minutes is better (low),Not Available,25,7/1/2021,6/30/2022
DC,Emergency Department,OP_18c_MEDIUM_MIN,Average time patients spent in the emergency department before leaving from the visit - Psychiatric/Mental Health Patients.  A lower number of minutes is better (moderate),328,25,7/1/2021,6/30/2022
DC,Emergency Department,OP_18c_VERY_HIGH_MIN,Average time patients spent in the emergency department before leaving from the visit - Psychiatric/Mental Health Patients.  A lower number of minutes is better (very high),322,25,7/1/2021,6/30/2022
DC,Heart Attack or Chest Pain,OP_2,Outpatients with chest pain or possible heart attack who got drugs to break up blood clots within 30 minutes of arrival Higher percentages are better,Not Available,26,7/1/2021,6/30/2022
DC,Emergency Department,OP_22,Percentage of patients who left the emergency department before being seen Lower percentages are better,3,"25, 26",1/1/2021,12/31/2021
DC,Emergency Department,OP_23,Percentage of patients who came to the emergency department with stroke symptoms who received brain scan results within 45 minutes of arrival Higher percentages are better,9,25,7/1/2021,6/30/2022
DC,Colonoscopy care,OP_29,Percentage of patients receiving appropriate recommendation for follow-up screening colonoscopy Higher percentages are better,91,"25, 26",1/1/2021,12/31/2021
DC,Cataract surgery outcome,OP_31,Percentage of patients who had cataract surgery and had improvement in visual function within 90 days following the surgery Higher percentages are better,Not Available,5,1/1/2021,12/31/2021
DC,Heart Attack or Chest Pain,OP_3b,Average (median) number of minutes before outpatients with chest pain or possible heart attack who needed specialized care were transferred to another hospital A lower number of minutes is better,108,26,7/1/2021,6/30/2022
DC,Sepsis Care,SEP_1,Percentage of patients who received appropriate care for severe sepsis and septic shock. Higher percentages are better,44,"25, 26",7/1/2021,6/30/2022
DC,Sepsis Care,SEP_SH_3HR,Septic Shock 3-Hour Bundle,62,"25, 26",7/1/2021,6/30/2022
DC,Sepsis Care,SEP_SH_6HR,Septic Shock 6-Hour Bundle,75,"25, 26",7/1/2021,6/30/2022
DC,Sepsis Care,SEV_SEP_3HR,Severe Sepsis 3-Hour Bundle,69,"25, 26",7/1/2021,6/30/2022
DC,Sepsis Care,SEV_SEP_6HR,Severe Sepsis 6-Hour Bundle,80,"25, 26",7/1/2021,6/30/2022
DE,Healthcare Personnel Vaccination,HCP_COVID_19,Percentage of healthcare personnel who completed COVID-19 primary vaccination series,98,,4/1/2022,6/30/2022
DE,Healthcare Personnel Vaccination,IMM_3,Healthcare workers given influenza vaccination Higher percentages are better,84,,10/1/2021,3/31/2022
DE,Emergency Department,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,215,"25, 26",7/1/2021,6/30/2022
DE,Emergency Department,OP_18b_HIGH_MIN,Average time patients spent in the emergency department before being sent home A lower number of minutes is better (high),186,"25, 26",7/1/2021,6/30/2022
DE,Emergency Department,OP_18b_LOW_MIN,Average time patients spent in the emergency department before being sent home A lower number of minutes is better (low),Not Available,"25, 26",7/1/2021,6/30/2022
DE,Emergency Department,OP_18b_MEDIUM_MIN,Average time patients spent in the emergency department before being sent home A lower number of minutes is better (moderate),199,"25, 26",7/1/2021,6/30/2022
DE,Emergency Department,OP_18b_VERY_HIGH_MIN,Average time patients spent in the emergency department before being sent home A lower number of minutes is better (high),270,"25, 26",7/1/2021,6/30/2022
DE,Emergency Department,OP_18c,Average (median) time patients spent in the emergency department before leaving from the visit- Psychiatric/Mental Health Patients.  A lower number of minutes is better,358,25,7/1/2021,6/30/2022
DE,Emergency Department,OP_18c_HIGH_MIN,Average time patients spent in the emergency department before leaving from the visit - Psychiatric/Mental Health Patients.  A lower number of minutes is better (high),230,25,7/1/2021,6/30/2022
DE,Emergency Department,OP_18c_LOW_MIN,Average time patients spent in the emergency department before leaving from the visit - Psychiatric/Mental Health Patients.  A lower number of minutes is better (low),Not Available,25,7/1/2021,6/30/2022
DE,Emergency Department,OP_18c_MEDIUM_MIN,Average time patients spent in the emergency department before leaving from the visit - Psychiatric/Mental Health Patients.  A lower number of minutes is better (moderate),297,25,7/1/2021,6/30/2022
DE,Emergency Department,OP_18c_VERY_HIGH_MIN,Average time patients spent in the emergency department before leaving from the visit - Psychiatric/Mental Health Patients.  A lower number of minutes is better (very high),479,25,7/1/2021,6/30/2022
DE,Heart Attack or Chest Pain,OP_2,Outpatients with chest pain or possible heart attack who got drugs to break up blood clots within 30 minutes of arrival Higher percentages are better,Not Available,26,7/1/2021,6/30/2022
DE,Emergency Department,OP_22,Percentage of patients who left the emergency department before being seen Lower percentages are better,6,"25, 26",1/1/2021,12/31/2021
DE,Emergency Department,OP_23,Percentage of patients who came to the emergency department with stroke symptoms who received brain scan results within 45 minutes of arrival Higher percentages are better,73,25,7/1/2021,6/30/2022
DE,Colonoscopy care,OP_29,Percentage of patients receiving appropriate recommendation for follow-up screening colonoscopy Higher percentages are better,91,"25, 26",1/1/2021,12/31/2021
DE,Cataract surgery outcome,OP_31,Percentage of patients who had cataract surgery and had improvement in visual function within 90 days following the surgery Higher percentages are better,Not Available,5,1/1/2021,12/31/2021
DE,Heart Attack or Chest Pain,OP_3b,Average (median) number of minutes before outpatients with chest pain or possible heart attack who needed specialized care were transferred to another hospital A lower number of minutes is better,85,26,7/1/2021,6/30/2022
DE,Sepsis Care,SEP_1,Percentage of patients who received appropriate care for severe sepsis and septic shock. Higher percentages are better,52,"25, 26",7/1/2021,6/30/2022
DE,Sepsis Care,SEP_SH_3HR,Septic Shock 3-Hour Bundle,57,"25, 26",7/1/2021,6/30/2022
DE,Sepsis Care,SEP_SH_6HR,Septic Shock 6-Hour Bundle,87,"25, 26",7/1/2021,6/30/2022
DE,Sepsis Care,SEV_SEP_3HR,Severe Sepsis 3-Hour Bundle,83,"25, 26",7/1/2021,6/30/2022
DE,Sepsis Care,SEV_SEP_6HR,Severe Sepsis 6-Hour Bundle,86,"25, 26",7/1/2021,6/30/2022
FL,Healthcare Personnel Vaccination,HCP_COVID_19,Percentage of healthcare personnel who completed COVID-19 primary vaccination series,82.9,,4/1/2022,6/30/2022
FL,Healthcare Personnel Vaccination,IMM_3,Healthcare workers given influenza vaccination Higher percentages are better,59,,10/1/2021,3/31/2022
FL,Emergency Department,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,166,"25, 26",7/1/2021,6/30/2022
FL,Emergency Department,OP_18b_HIGH_MIN,Average time patients spent in the emergency department before being sent home A lower number of minutes is better (high),167,"25, 26",7/1/2021,6/30/2022
FL,Emergency Department,OP_18b_LOW_MIN,Average time patients spent in the emergency department before being sent home A lower number of minutes is better (low),146,"25, 26",7/1/2021,6/30/2022
FL,Emergency Department,OP_18b_MEDIUM_MIN,Average time patients spent in the emergency department before being sent home A lower number of minutes is better (moderate),163,"25, 26",7/1/2021,6/30/2022
FL,Emergency Department,OP_18b_VERY_HIGH_MIN,Average time patients spent in the emergency department before being sent home A lower number of minutes is better (high),174,"25, 26",7/1/2021,6/30/2022
FL,Emergency Department,OP_18c,Average (median) time patients spent in the emergency department before leaving from the visit- Psychiatric/Mental Health Patients.  A lower number of minutes is better,263,25,7/1/2021,6/30/2022
FL,Emergency Department,OP_18c_HIGH_MIN,Average time patients spent in the emergency department before leaving from the visit - Psychiatric/Mental Health Patients.  A lower number of minutes is better (high),226,25,7/1/2021,6/30/2022
FL,Emergency Department,OP_18c_LOW_MIN,Average time patients spent in the emergency department before leaving from the visit - Psychiatric/Mental Health Patients.  A lower number of minutes is better (low),231,25,7/1/2021,6/30/2022
FL,Emergency Department,OP_18c_MEDIUM_MIN,Average time patients spent in the emergency department before leaving from the visit - Psychiatric/Mental Health Patients.  A lower number of minutes is better (moderate),244,25,7/1/2021,6/30/2022
FL,Emergency Department,OP_18c_VERY_HIGH_MIN,Average time patients spent in the emergency department before leaving from the visit - Psychiatric/Mental Health Patients.  A lower number of minutes is better (very high),314,25,7/1/2021,6/30/2022
